6,73,11,73,85,76,50,26,31,31
50,9,17,38,68,10,47,27,4,80
21,66,20,55,46,22,26,50,81,99
53,87,71,64,11,56,91,61,33,21
91,83,29,59,20,48,20,66,26,23
97,98,88,16,52,34,89,29,35,70
28,88,56,50,3,18,5,93,78,38
65,21,72,93,31,91,92,51,9,69
73,57,67,13,25,70,46,13,99,80
82,26,19,89,75,21,7,32,65,36
21,29,56,92,73,87,34,64,37,94
33,61,51,51,73,75,20,70,87,18
50,21,95,20,9,22,41,67,53,5
3,25,86,58,68,58,96,1,74,84
47,58,45,97,8,69,23,27,39,9
97,40,81,43,59,90,64,51,56,68
8,10,92,93,68,59,50,15,12,23
99,58,80,95,54,39,63,76,18,53
36,14,92,69,56,3,10,72,53,65
39,60,27,83,4,94,41,54,60,4
28,10,61,60,4,66,98,19,93,67
23,81,80,67,49,88,69,58,59,73
74,49,85,100,31,88,45,24,93,57
27,21,66,40,32,22,5,81,92,50
48,14,30,79,80,30,66,100,87,76
73,12,25,57,64,7,96,60,30,89
16,9,61,82,48,92,3,4,72,94
53,71,59,82,50,39,63,15,90,1
43,62,13,19,70,28,25,66,87,7
6,3,15,66,84,14,9,38,17,80
83,70,51,41,3,52,31,66,18,21
66,60,82,30,30,4,57,7,21,44
13,26,46,79,43,81,92,51,18,8
82,100,77,84,92,32,35,23,97,53
43,62,64,76,44,94,31,100,100,51
43,64,76,88,42,18,68,85,68,37
92,2,36,21,85,80,4,20,2,100
24,96,13,87,23,56,80,54,56,31
4,98,94,32,38,35,49,5,71,69
42,63,70,29,35,6,8,38,25,61
89,100,56,1,87,79,9,66,84,64
97,87,13,42,18,50,77,19,7,47
39,100,61,60,80,47,65,88,84,42
100,24,41,56,25,27,86,85,45,21
100,93,7,12,34,77,14,62,47,72
61,85,71,21,44,50,20,60,89,55
1,89,79,94,96,3,72,33,87,16
53,86,60,59,49,94,87,14,55,33
85,67,69,7,40,12,57,59,24,97
13,76,85,91,69,32,45,93,64,83
60,16,68,20,27,69,65,13,82,71
98,19,38,66,25,77,30,81,35,5
30,99,80,14,90,1,98,34,93,61
17,4,29,36,23,55,56,87,19,38
10,68,8,47,86,32,75,15,65,9
19,94,59,50,59,48,2,56,34,94
69,50,50,97,37,72,3,93,11,21
82,20,41,89,18,26,72,92,92,36
52,10,81,10,11,40,58,13,47,43
58,15,44,7,63,80,31,65,24,41
38,57,12,78,97,29,3,69,20,94
56,23,55,37,32,17,28,41,29,74
83,39,41,26,45,3,58,27,20,33
67,57,90,30,86,86,10,88,6,81
33,62,3,39,50,35,55,77,27,36
2,62,26,94,39,70,49,96,49,68
29,67,76,70,97,61,7,6,100,13
87,84,26,41,22,27,27,28,3,54
15,56,15,40,2,5,62,50,1,10
69,81,76,44,50,24,56,56,30,55
20,68,38,97,8,11,23,87,90,77
40,5,33,6,44,86,10,57,35,62
66,55,94,94,98,43,17,5,51,98
59,22,17,48,19,77,10,41,63,99
18,54,55,2,11,51,87,20,7,73
34,73,27,27,66,76,22,34,80,24
32,90,45,48,89,63,24,98,56,86
48,73,91,3,74,1,53,12,73,59
84,6,83,10,84,100,85,5,34,16
28,17,5,73,64,45,87,40,42,42
77,41,66,68,43,39,68,47,2,40
58,85,97,40,46,81,92,82,85,25
97,65,41,53,89,56,97,27,47,90
69,24,31,86,43,73,25,62,72,78
2,29,63,50,20,8,30,11,42,67
87,38,31,79,91,71,87,39,97,33
29,17,8,59,3,50,83,79,12,54
56,65,34,70,14,54,30,96,16,71
62,3,60,44,81,50,14,67,41,62
52,69,31,59,79,33,61,61,63,24
67,70,40,52,40,53,57,21,48,73
91,61,27,50,4,7,52,69,26,44
83,29,12,13,87,90,97,99,2,11
22,20,80,61,72,71,66,28,43,13
100,33,26,26,35,29,85,38,50,62
81,32,90,44,96,28,85,44,27,86
54,48,6,85,61,29,56,26,56,98
90,8,83,15,33,69,96,69,58,45
30,38,28,71,33,23,99,17,66,25
2,71,24,59,55,84,87,62,9,95
12,99,2,46,65,86,14,60,55,71
4,36,60,83,59,44,5,57,60,22
81,13,92,4,24,99,40,10,60,48
56,23,98,57,68,63,43,81,22,49
3,78,36,14,60,94,57,17,2,68
90,34,81,34,90,4,32,29,65,43
28,21,66,26,29,33,40,23,66,13
71,20,42,59,34,54,4,42,70,6
10,11,91,42,44,80,45,27,8,61
22,36,33,39,13,62,71,52,84,88
16,7,8,58,17,93,11,20,86,32
77,47,42,68,88,38,99,84,64,59
45,37,46,77,75,58,90,98,61,74
85,76,80,44,33,96,88,43,67,26
26,96,72,68,15,60,5,13,43,20
71,39,9,16,68,83,25,57,80,85
30,17,13,61,12,45,8,52,40,27
77,65,22,48,84,36,59,40,100,2
60,23,92,20,38,59,2,15,16,34
99,45,50,11,6,13,8,65,64,47
91,40,63,12,88,47,99,46,38,99
99,49,73,91,68,10,49,70,76,64
3,75,61,4,37,18,16,44,82,80
42,25,71,57,36,10,55,87,8,92
37,58,41,9,48,8,70,49,29,46
64,83,72,76,86,8,93,54,4,27
85,97,51,55,53,38,17,59,24,24
51,12,81,91,20,81,50,90,29,79
87,44,13,58,20,99,65,64,4,20
90,88,17,92,94,21,30,10,80,5
85,30,17,66,72,88,98,73,77,78
3,63,21,16,20,92,66,37,56,69
56,97,56,24,89,1,45,70,63,24
74,47,53,42,64,76,30,61,48,58
38,3,73,59,18,44,50,83,32,57
51,88,54,58,11,42,10,55,11,72
30,36,19,34,78,82,9,59,43,9
68,80,11,40,90,80,84,92,62,15
48,64,54,1,73,17,94,82,23,56
54,53,92,72,86,21,5,47,31,99
55,98,31,17,38,20,96,73,63,9
39,11,24,45,63,96,61,57,77,35
64,82,87,55,53,25,27,10,71,57
8,77,55,90,93,44,62,40,68,24
100,58,86,23,2,49,70,14,57,46
49,20,28,87,27,32,11,53,93,33
62,53,9,68,42,53,11,3,44,30
27,43,87,12,17,41,12,86,6,20
84,6,92,11,93,18,94,55,22,87
88,83,91,96,50,32,1,12,35,44
93,13,87,32,24,55,24,88,41,29
7,76,87,50,86,79,67,31,85,41
69,72,23,59,20,25,91,20,88,77
63,33,89,1,64,64,8,87,51,100
67,10,75,53,59,60,83,78,42,68
18,11,91,92,21,62,68,11,81,8
87,96,40,27,48,55,91,55,93,93
54,11,54,28,64,65,39,98,94,33
17,63,43,60,54,15,21,74,26,54
81,64,1,72,43,48,26,33,55,70
77,60,80,83,40,95,47,30,93,40
62,61,2,56,20,7,71,41,32,48
94,12,63,94,35,5,93,12,89,47
81,66,59,61,48,98,55,46,27,99
37,41,60,90,96,79,48,66,71,80
65,64,43,28,9,78,32,2,89,21
100,70,38,10,82,37,7,88,34,86
87,70,26,98,11,21,28,58,39,99
89,3,62,32,82,23,61,14,76,49
86,75,70,75,37,51,63,43,91,96
80,29,17,57,26,79,78,5,88,68
3,77,22,17,60,4,39,20,69,14
68,54,40,90,80,76,92,42,71,82
89,2,10,5,59,87,35,88,44,22
55,46,98,28,62,57,31,52,76,51
17,96,56,9,85,35,84,76,28,6
10,16,8,71,72,66,10,6,53,53
28,59,98,77,86,12,86,69,15,13
19,32,8,75,40,44,61,75,20,89
33,81,56,40,51,28,57,60,85,61
12,64,19,62,41,56,73,78,76,87
90,95,70,98,21,9,93,33,36,64
73,68,44,29,59,95,8,15,54,92
75,18,56,45,79,48,52,3,25,28
89,66,74,59,15,46,19,8,78,54
71,51,73,15,79,31,9,86,45,14
29,71,83,36,67,61,83,19,63,59
98,4,25,71,14,39,68,84,98,45
38,69,47,62,83,25,93,43,62,89
8,43,12,91,78,78,3,13,48,66
23,97,21,99,19,86,90,86,69,87
31,58,55,77,20,89,54,12,31,67
100,39,9,63,81,39,41,83,51,40
100,25,89,72,24,7,57,13,93,26
99,75,83,54,51,2,42,56,65,25
75,17,15,83,79,95,73,71,29,75
63,29,100,51,100,23,57,57,35,1
34,85,75,16,90,78,70,84,33,86
8,7,2,74,42,33,68,14,3,96
41,17,76,40,67,76,14,76,84,100
28,17,84,3,84,74,80,53,9,12
39,16,71,92,41,12,24,8,77,79
55,17,95,31,8,14,58,21,41,93
20,68,9,56,70,92,81,1,97,89
13,35,56,35,78,96,98,2,55,74
32,9,43,78,91,2,91,100,23,83
92,94,51,100,49,72,44,81,73,40
69,37,26,24,71,3,71,68,56,25
93,39,86,87,17,28,89,59,28,11
42,19,56,92,71,57,15,14,37,87
53,6,75,30,81,45,32,4,64,40
80,57,78,65,95,94,93,83,53,20
45,94,90,1,37,60,9,3,73,45
42,77,2,16,6,35,13,38,38,76
29,17,84,6,34,79,100,26,13,4
97,58,49,86,10,37,46,18,39,70
14,32,47,16,48,52,2,60,89,91
87,17,59,71,75,92,1,26,69,13
29,17,70,29,3,79,17,100,48,7
69,62,39,15,29,86,67,30,97,7
72,83,76,30,53,50,74,5,75,42
18,55,11,39,35,13,70,51,64,17
57,32,30,95,99,58,32,17,39,28
23,10,11,50,40,15,51,65,72,77
58,89,31,68,79,17,80,48,67,95
17,76,27,46,70,77,4,54,93,42
81,67,4,43,17,95,10,67,59,81
44,16,21,26,84,99,95,15,99,61
10,15,36,88,60,58,64,15,63,8
9,43,74,12,38,42,6,99,61,64
31,56,79,3,81,14,53,75,29,51
88,38,17,75,77,77,84,40,43,46
99,51,41,72,62,30,66,19,28,26
82,10,81,13,12,13,26,64,40,54
67,27,43,83,53,19,11,37,10,54
34,8,4,74,32,18,55,49,36,82
74,70,43,6,34,54,70,59,70,9
65,36,87,59,70,92,30,33,28,39
86,13,99,41,39,82,10,93,82,98
27,7,67,69,12,52,23,81,10,44
42,26,79,28,85,100,19,66,32,98
56,69,63,54,10,1,87,71,93,68
68,19,26,86,88,37,37,62,70,99
5,63,24,35,90,60,86,61,25,18
10,81,38,72,86,47,72,25,70,17
44,37,87,70,23,26,58,11,87,27
9,43,89,33,29,31,44,15,43,21
84,52,1,21,76,38,20,99,62,89
15,58,25,54,27,99,79,84,10,18
63,70,60,3,54,41,85,98,55,27
18,90,31,70,10,6,59,29,4,73
69,71,30,46,24,56,96,54,91,57
71,5,27,83,8,80,23,44,29,29
71,98,18,53,67,27,10,78,8,65
50,28,87,79,73,10,86,69,64,28
25,86,33,51,68,92,83,90,35,11
18,57,9,35,61,27,14,70,4,73
87,5,100,73,35,25,83,72,45,98
100,69,83,84,72,3,27,54,92,13
16,62,70,76,48,82,3,13,4,58
85,90,63,37,62,97,13,96,69,57
93,20,77,28,3,48,30,81,53,73
93,21,34,14,96,82,96,98,46,99
8,31,88,70,19,49,18,83,97,86
39,41,57,67,68,11,15,49,91,19
22,84,39,7,97,87,40,44,36,86
42,43,68,81,64,38,82,82,20,78
19,10,18,76,76,38,38,42,86,29
13,59,64,3,18,60,89,57,56,77
94,49,19,61,30,83,98,11,16,69
40,34,30,9,61,6,46,99,99,84
27,11,94,90,66,11,1,54,20,8
30,13,57,1,26,86,35,75,48,50
44,39,83,73,47,44,30,93,42,81
